Profile;MatchId;PredictionDate;MatchDate;LeagueId;Home;Away;Outcome;OriginalScore;NewScore;ScoreDelta;OriginalBand;NewBand;SignalCount;ActiveSignals
FOUR_SIGNALS_STRONG;343;2026-07-12;2026-07-12;Australia_NPLNorthernNSW;Valentine;Kahibah;OK;72.18;72.18;0.0;MEDIA;MEDIA;2;HomeWinsLow | HomeRestartGFLow
BASELINE;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;71.02;0.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
ACCUMULATION_LIGHT;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;70.02;-1.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
ACCUMULATION_MEDIUM;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;69.02;-2.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
ACCUMULATION_STRONG;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;68.02;-3.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
THREE_SIGNALS_LIGHT;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;71.02;0.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
THREE_SIGNALS_MEDIUM;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;71.02;0.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
THREE_SIGNALS_STRONG;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;71.02;0.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
FOUR_SIGNALS_MEDIUM;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;71.02;0.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
FOUR_SIGNALS_STRONG;344;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;OK;71.02;71.02;0.0;MEDIA;MEDIA;2;RankingGapHigh | HomeWinsLow
BASELINE;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;345;2026-07-12;2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;OK;70.78;70.78;0.0;MEDIA;MEDIA;0;
BASELINE;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
ACCUMULATION_LIGHT;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
ACCUMULATION_MEDIUM;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
ACCUMULATION_STRONG;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
THREE_SIGNALS_LIGHT;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
THREE_SIGNALS_MEDIUM;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
THREE_SIGNALS_STRONG;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
FOUR_SIGNALS_MEDIUM;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
FOUR_SIGNALS_STRONG;346;2026-07-12;2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;OK;70.77;70.77;0.0;MEDIA;MEDIA;1;HomeWinsLow
BASELINE;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;347;2026-07-12;2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;KO;70.34;70.34;0.0;MEDIA;MEDIA;0;
BASELINE;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;70.27;0.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_LIGHT;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;68.27;-2.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;66.27;-4.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_STRONG;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;64.27;-6.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;68.27;-2.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;66.27;-4.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;64.27;-6.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;70.27;0.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;348;2026-07-12;2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;OK;70.27;70.27;0.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
BASELINE;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
ACCUMULATION_LIGHT;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
ACCUMULATION_MEDIUM;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
ACCUMULATION_STRONG;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
THREE_SIGNALS_LIGHT;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
THREE_SIGNALS_MEDIUM;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
THREE_SIGNALS_STRONG;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
FOUR_SIGNALS_MEDIUM;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
FOUR_SIGNALS_STRONG;349;2026-07-12;2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;KO;69.73;69.73;0.0;MEDIA;MEDIA;1;RankingGapHigh
BASELINE;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;69.58;0.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_LIGHT;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;68.58;-1.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;67.58;-2.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_STRONG;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;66.58;-3.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;69.58;0.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;69.58;0.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;69.58;0.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;69.58;0.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;350;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;OK;69.58;69.58;0.0;MEDIA;MEDIA;2;HomePPGLow | HomeWinsLow
BASELINE;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;351;2026-07-12;2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;OK;69.43;69.43;0.0;MEDIA;MEDIA;0;
BASELINE;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;352;2026-07-12;2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;OK;69.07;69.07;0.0;MEDIA;MEDIA;0;
BASELINE;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;353;2026-07-12;2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;KO;68.43;68.43;0.0;MEDIA;MEDIA;0;
BASELINE;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;354;2026-07-12;2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;KO;68.37;68.37;0.0;MEDIA;MEDIA;0;
BASELINE;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
ACCUMULATION_LIGHT;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
ACCUMULATION_MEDIUM;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
ACCUMULATION_STRONG;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
THREE_SIGNALS_LIGHT;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
THREE_SIGNALS_MEDIUM;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
THREE_SIGNALS_STRONG;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
FOUR_SIGNALS_MEDIUM;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
FOUR_SIGNALS_STRONG;355;2026-07-12;2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;KO;68.2;68.2;0.0;MEDIA;MEDIA;1;WorstPPGLow
BASELINE;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;356;2026-07-12;2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;KO;67.98;67.98;0.0;MEDIA;MEDIA;0;
BASELINE;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;357;2026-07-12;2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;OK;67.84;67.84;0.0;MEDIA;MEDIA;0;
BASELINE;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;358;2026-07-12;2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;KO;66.44;66.44;0.0;MEDIA;MEDIA;0;
BASELINE;359;2026-07-12;2026-07-12;USA_USLLeagueTwo_Valley;Northern Indiana;Dayton;OK;65.75;65.75;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;359;2026-07-12;2026-07-12;USA_USLLeagueTwo_Valley;Northern Indiana;Dayton;OK;65.75;65.75;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;359;2026-07-12;2026-07-12;USA_USLLeagueTwo_Valley;Northern Indiana;Dayton;OK;65.75;65.75;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;359;2026-07-12;2026-07-12;USA_USLLeagueTwo_Valley;Northern Indiana;Dayton;OK;65.75;65.75;0.0;MEDIA;MEDIA;0;
